# EGS HST Catalogue
# From https://archive.stsci.edu/hlsp/candels/egs-catalogs
RA,Dec
214.9739176,52.8374241
215.1242627,52.9437176
214.9115632,52.7931376
214.9194012,52.7987385
215.0368234,52.8820114
215.0281723,52.8758804
215.1152759,52.9374479
214.8730336,52.7657658
214.8974916,52.7832364
215.069493,52.9052553
215.1405513,52.9553843
215.138504,52.954042
215.267389,53.0445324
215.2597973,53.0392001
214.8631493,52.7589698
215.1620997,52.9706743
214.778604,52.698624
215.0300273,52.8775735
214.9987684,52.8554373
215.1218296,52.9424075
215.2437558,53.0281012
215.0884573,52.918892
215.0522343,52.8933654
215.0478256,52.8902545
215.0829911,52.9151473
215.2593575,53.0391865
215.0543082,52.894923
215.2682167,53.0454354
214.9511096,52.8218865
215.1554941,52.9663451
215.1625632,52.9713588
214.9893884,52.8490573
214.9776419,52.8407334
214.778048,52.6985958
214.9918448,52.8508341
215.1574596,52.9678143
215.0970608,52.9252664
214.9759068,52.8395861
215.0413735,52.8859435
215.0864397,52.9177866
215.0267557,52.8756478
215.2489293,53.0320863
215.0469609,52.8899342
214.9488587,52.8204688
215.2113203,53.0058042
214.998578,52.8557767
214.9785777,52.8416473
214.9219268,52.8014146
215.1134737,52.9370131
215.1203052,52.9418684
215.2543726,53.0361511
215.0186346,52.8701477
215.289116,53.0605076
214.863988,52.760331
214.8286463,52.7351527
215.138659,52.9549966
215.1826221,52.9859243
215.0880468,52.9193404
214.9018717,52.787439
215.1052396,52.931497
215.1378321,52.9544899
215.0590322,52.8989091
215.0136285,52.8667965
215.0508581,52.8931416
214.8052812,52.7186227
214.9812988,52.843967
214.9845421,52.8463331
214.9345935,52.8108966
214.8357198,52.7404969
214.8377867,52.7419677
214.848535,52.7496325
215.197212,52.9964301
215.1911654,52.9922071
215.0769872,52.9117807
215.2554873,53.0373387
215.168029,52.975959
214.9818642,52.8444949
214.9669615,52.8340151
214.8825275,52.7739847
214.793574,52.710522
215.2113557,53.0064825
215.1310547,52.9500476
214.9833352,52.8456485
215.234551,53.0228512
215.1605881,52.970935
215.0184112,52.8706009
215.198658,52.9977112
214.8996428,52.7863506
215.0390438,52.8852467
215.1909949,52.9923741
215.2359883,53.0239775
215.019127,52.8712139
214.9074309,52.7919745
214.9449304,52.8186208
215.2642271,53.0438372
215.0749267,52.9107631
214.9415422,52.8162952
215.2617876,53.042173
214.8946575,52.782989
214.950772,52.8229085
215.1020063,52.9299447
214.7562498,52.6842498
215.2480125,53.0326368
214.8373024,52.7422572
215.1758689,52.9820952
215.1775424,52.9833246
215.0949895,52.9251926
214.8427302,52.7462475
215.1242664,52.9459063
214.875202,52.7694702
214.9959519,52.8552542
215.0722049,52.9092603
215.1420784,52.958518
215.0434047,52.8889379
214.9429415,52.8177371
214.785648,52.7056397
215.0152824,52.8690737
215.1150195,52.9395657
215.1454136,52.9609915
215.0528128,52.8956691
215.0436779,52.8892377
215.1477755,52.9626779
214.9213503,52.8025212
214.8945646,52.7834647
215.1731789,52.980637
215.0145472,52.8687159
215.0410957,52.8875505
214.9439641,52.8187989
214.7732988,52.6971358
215.120393,52.9436408
215.0929276,52.9242812
214.8490148,52.7512705
214.909639,52.7944674
215.2323459,53.0224538
215.1214909,52.9445303
215.1424312,52.9593142
215.0375801,52.8853366
214.7532941,52.6829978
214.9403105,52.8164027
215.0293149,52.879607
215.1202573,52.9438386
214.9718436,52.8390047
215.0829996,52.9176647
214.7700793,52.695268
215.0538169,52.8971096
214.8448168,52.7487504
214.8775469,52.7721912
215.160177,52.9722704
215.1388447,52.9572764
214.9097707,52.7951794
215.2839146,53.0591047
215.2080563,53.005945
215.1529536,52.9672731
215.0739052,52.9115827
215.2141232,53.0103144
214.8034893,52.7195026
215.0415408,52.8887775
215.1272701,52.9492899
215.0608246,52.9024219
214.9563164,52.8284484
214.9018146,52.7896992
214.8012079,52.7179675
214.9958523,52.8565113
214.8714908,52.7681526
215.2207942,53.0151518
214.951493,52.8250981
215.1355327,52.9552412
214.9781769,52.8440402
214.8923089,52.7830563
215.1117167,52.9384994
214.9989526,52.8588111
214.8578002,52.7584937
214.9236309,52.8053739
214.8703045,52.7674489
214.9922673,52.854164
214.9198356,52.8027513
215.0269055,52.8786951
215.1867935,52.9914646
215.2765221,53.0543752
214.9195622,52.8026002
214.9561219,52.827658
214.9430853,52.8193456
214.9051292,52.7923603
215.1236761,52.9471223
214.9448444,52.8206248
215.0546325,52.8984516
214.8862952,52.7790647
215.1120325,52.9390166
214.8298378,52.73886
215.0529311,52.8973326
214.9220882,52.8046306
215.0578228,52.9008444
215.0821517,52.9180404
215.1573715,52.9710741
215.246477,53.0336634
215.1345443,52.9550411
214.8870144,52.7797869
214.8321268,52.7406933
214.9707052,52.8393091
215.0283428,52.8801527
215.2018458,53.0024668
214.9595105,52.831576
215.1612492,52.9741107
215.1284362,52.9510359
215.2484333,53.0353962
214.7889606,52.7101928
215.0283419,52.8804625
215.2934338,53.0669459
215.1537463,52.9689759
215.126463,52.9498146
215.2278952,53.0211309
215.2020911,53.0030281
214.7594913,52.6892576
215.066431,52.907571
214.9148771,52.8001561
214.8460973,52.7511953
214.9469841,52.8230014
214.8784413,52.7742556
214.7868348,52.7089044
215.1124548,52.940113
215.1131702,52.9406384
214.8815978,52.7765786
214.8490681,52.7533786
214.7644631,52.6929457
215.2227449,53.0177438
215.0791097,52.9166773
215.0352384,52.8856639
214.855551,52.7580793
215.1919914,52.9961732
215.0693657,52.9098475
215.1874728,52.9930635
215.1068086,52.9362962
214.9364719,52.8157221
214.9530944,52.8275478
215.1545745,52.9699523
214.7562173,52.6868572
214.9940529,52.8566348
215.0950458,52.928061
214.9830192,52.8488499
215.2246009,53.0192308
214.8267202,52.7376742
214.9945243,52.8570607
215.0871874,52.9226198
215.2820059,53.0595139
215.2109005,53.0097516
215.1312727,52.9537873
215.0660075,52.9077523
215.1376574,52.9582818
215.2828758,53.0602096
214.7960084,52.7159289
214.8115722,52.7270912
215.1524381,52.9687775
215.1291727,52.9524064
215.2598399,53.0442057
214.7864436,52.7091843
215.1743027,52.9842453
214.9412643,52.8195765
215.2845781,53.0615633
215.2850563,53.0619259
214.9331524,52.8138625
215.1210854,52.9468822
215.154468,52.9704276
215.0082753,52.8672534
215.2684888,53.0504713
215.1917955,52.9967132
214.7529694,52.6854523
215.1431805,52.9625456
214.919518,52.8043817
215.0625635,52.9058194
215.1832767,52.9908898
214.976234,52.8447195
214.760569,52.6910716
215.2070452,53.0075352
215.0358638,52.8869822
215.2384809,53.0297869
215.1195131,52.9461794
214.9071765,52.7958776
215.1996655,53.0026495
215.220722,53.017444
215.0820434,52.919872
215.0228301,52.8780427
215.2216572,53.0181621
215.1292539,52.9532461
215.0415443,52.8913483
215.261222,53.0459351
215.1513871,52.9688698
214.7879675,52.7110569
214.9559924,52.8307975
215.2896173,53.0659018
214.9641204,52.8366405
215.0844733,52.9218136
215.1489022,52.9673043
214.9821488,52.8495608
215.1927722,52.9982159
215.2148961,53.0137481
215.0584689,52.9036101
214.991901,52.8565225
214.9069732,52.7962468
215.0853655,52.9226663
214.7970308,52.7178777
214.7694386,52.6981557
214.8986963,52.7904085
214.7985027,52.7189704
215.2879028,53.0650227
215.0124146,52.8711744
214.9723467,52.8428247
214.9369496,52.8177035
214.8828449,52.7792507
215.2113127,53.0114916
215.0957724,52.9302224
214.9675836,52.8395343
214.8394374,52.7483779
214.9097239,52.7984889
215.2359688,53.0288637
214.7650661,52.695307
215.2015375,53.004727
215.2278428,53.0231996
215.1337808,52.9571365
215.2380634,53.0304213
215.1018738,52.9347246
215.1168312,52.9452724
215.1783407,52.9886006
214.9831287,52.8508
214.8703382,52.7706706
214.97379,52.844282
214.8228732,52.736877
215.0108312,52.8705436
215.2006978,53.0044266
215.2181059,53.0166299
214.797599,52.7188893
215.0335244,52.8866414
215.121047,52.948486
215.230891,53.0256829
215.1783166,52.9888016
215.0408936,52.8919234
214.942317,52.8220944
214.8568674,52.7613003
215.2580081,53.0448186
214.8093393,52.7274547
214.822508,52.7368555
214.9773823,52.8470842
214.9906486,52.8565272
215.002431,52.8648976
215.2324729,53.0270213
215.1269771,52.9528961
215.287789,53.0658097
214.8138247,52.7308215
215.2441279,53.0352947
215.2249405,53.0218792
215.0636145,52.9083304
215.2888209,53.0666246
214.8927873,52.7872154
214.7983579,52.7198809
214.936821,52.8185601
215.1718325,52.9846649
214.9672871,52.8402197
215.2202472,53.0186661
214.754383,52.6884658
214.8707442,52.7716044
214.8050969,52.724759
214.7658048,52.6966568
215.1116094,52.9423106
214.8203563,52.7356858
215.1429435,52.964398
214.8988435,52.7916515
214.8343728,52.7457236
215.0673041,52.9111113
214.942276,52.8225527
215.2199728,53.0185976
214.8954297,52.7892962
215.0824747,52.9219053
214.8972786,52.7906432
214.7477488,52.6838776
215.2518152,53.0409484
215.1420934,52.963962
215.1197069,52.9482154
214.900447,52.7929795
214.8402694,52.7501586
215.2342947,53.0288149
215.2017408,53.0060138
215.1674342,52.9819157
215.2902961,53.0680834
214.746852,52.6834713
215.2589548,53.0461848
215.0157446,52.8749464
215.1230129,52.9507251
215.153987,52.9725346
215.0767011,52.9180999
215.0144931,52.8741207
215.253721,53.0426408
215.0008158,52.8644959
215.1177377,52.9471325
214.9851241,52.8533955
214.7982381,52.7203711
214.9787937,52.8489068
215.1355415,52.9597217
214.9680364,52.8413253
215.2874964,53.0663728
214.7516647,52.6871361
214.9015538,52.7941447
215.107148,52.9397892
215.1418613,52.964269
215.017496,52.8764772
214.8595781,52.7643027
215.2685651,53.0532547
215.0883866,52.9266477
214.9766917,52.8476496
215.156308,52.9745608
215.0633306,52.9090324
214.8916614,52.7873282
214.9432637,52.8240338
215.2854827,53.0652365
215.0083323,52.8702592
214.8590757,52.7642098
215.0846228,52.9241949
214.8594396,52.7645003
215.1334193,52.9586353
214.9851634,52.8538944
214.9656071,52.84001
214.9371217,52.8198096
214.8502063,52.7579663
215.0884509,52.9269546
214.9577735,52.834527
215.0593281,52.9064376
215.2769335,53.0594745
215.2127962,53.0145594
214.7899208,52.7150537
215.0600337,52.9070316
215.1607942,52.9780765
215.151111,52.9712994
215.1577195,52.9759593
214.8608125,52.7657289
215.2756668,53.0587699
215.2268765,53.024575
214.9358081,52.8191547
214.7756667,52.7049721
215.2739953,53.057594
214.8708528,52.772931
215.0804771,52.921612
215.225285,53.0234874
215.0017763,52.8659657
215.1089066,52.9416817
214.8753752,52.7762509
214.9922055,52.85928
214.9837273,52.8533116
215.0639237,52.9100489
215.2693833,53.0545414
215.2711784,53.0558584
215.2532395,53.0433131
215.0882063,52.9273052
215.1485241,52.9698255
215.224222,53.0230283
215.0816245,52.9226996
214.7842157,52.7113954
214.7436335,52.682386
214.9740065,52.8466245
214.8250888,52.7407335
215.0382894,52.8922114
215.02525,52.8829961
214.8681055,52.7714292
214.7578114,52.6926634
215.1786279,52.9912012
215.001019,52.8659173
215.0148192,52.8757642
214.8067664,52.7277939
215.1996144,53.006043
215.0437983,52.8962795
215.096527,52.9335222
215.0537223,52.9033106
215.1309635,52.9578728
215.0984675,52.9349717
214.8321423,52.7460373
214.932343,52.8173919
215.2141016,53.0163412
215.0755071,52.9188034
215.1143129,52.9461889
215.0791273,52.9213762
214.8534515,52.7612711
215.1588903,52.9776412
214.9646471,52.8404325
214.9894875,52.8580554
214.9127905,52.8036336
214.7495776,52.6871634
215.0372632,52.8918825
215.080917,52.9227624
215.2545533,53.0449158
214.7720802,52.7033961
214.9110198,52.8025295
214.9465055,52.8277822
215.0110482,52.8735491
215.0730412,52.9174017
215.1055764,52.9404349
214.7547914,52.6911845
215.2850212,53.0664762
214.8948373,52.791203
215.0975492,52.9348245
214.9720444,52.8461139
215.2162933,53.0184305
215.0498461,52.9012313
215.1332895,52.9600885
215.091117,52.9303996
214.8741693,52.7766144
214.7401564,52.6808616
215.1855795,52.9969002
215.215219,53.0177326
215.0925685,52.9315299
215.205319,53.0108754
215.2178278,53.0196571
215.1291236,52.9573172
215.1633648,52.981456
215.1466822,52.9697368
215.1188393,52.9501303
215.0875873,52.9281143
215.1201991,52.9511287
214.9372038,52.8217062
214.8142353,52.7341334
214.7425801,52.6828621
214.9703171,52.8452363
215.2109008,53.0149992
215.2339825,53.0311878
214.7830648,52.7119444
214.780242,52.7099142
215.0872415,52.9280364
215.0363391,52.8920962
214.8568813,52.7646771
215.1235996,52.9537145
214.9741224,52.848056
214.7883121,52.7157448
215.281229,53.0643848
214.9432018,52.8261742
214.9975808,52.8647356
214.7383852,52.6801007
214.9001105,52.7955602
214.8737681,52.7768209
215.0621253,52.9104647
214.8670609,52.7720967
215.0284944,52.8867055
215.0288826,52.8870521
214.8786143,52.7804099
215.2341484,53.0316378
215.0017821,52.8679178
215.2504219,53.0430659
214.7653083,52.6996021
215.1876047,52.9990397
214.9488885,52.8304996
215.0397815,52.894929
215.1133687,52.9469353
214.8438942,52.7558974
215.1153416,52.948388
215.1512744,52.9737233
215.0467541,52.9000499
215.2157894,53.0190916
215.1706832,52.9874951
215.1789952,52.9933886
215.071422,52.9176135
215.1193657,52.9514474
214.9214369,52.8113967
215.1480059,52.9716894
214.8927949,52.7910729
214.8498324,52.7604724
214.9372947,52.8227335
214.9996541,52.8669811
214.8183677,52.7380539
214.7793673,52.7102166
215.0013314,52.8682199
214.9082034,52.8021424
215.1752233,52.9909337
214.8907574,52.7897493
215.1719983,52.9887241
214.8147474,52.7356584
214.7886649,52.7170291
214.8681816,52.7738104
214.7972542,52.7231962
215.1344291,52.9623813
214.748347,52.6882042
215.2248905,53.026041
215.2813183,53.0655487
215.070497,52.9174147
214.9883787,52.8593803
214.9981329,52.8663044
215.2409662,53.0374055
215.2050547,53.012214
214.7817013,52.7123166
215.0934522,52.9337372
214.9907245,52.861088
214.8984668,52.7956501
215.0704956,52.9176125
215.0976314,52.9367815
215.0775431,52.9226079
215.0188385,52.8811615
215.143498,52.9691003
214.7421877,52.6841702
215.2828206,53.0670054
215.013184,52.8772961
215.077577,52.9228135
215.1651011,52.9845401
214.8648379,52.7720574
215.123958,52.9556235
214.816835,52.7378129
215.1578518,52.9795171
214.7581162,52.6958354
214.916275,52.8087009
215.0188432,52.8814785
215.2495405,53.043894
215.1092379,52.9453683
214.8437332,52.75714
214.8458236,52.7586318
214.8063263,52.7304284
215.0781039,52.9234493
215.2451929,53.0409845
215.187471,53.0005187
215.1562195,52.978598
215.1279792,52.958718
214.8795688,52.7828605
215.1349561,52.9636839
215.2330733,53.0326399
214.9308432,52.8193595
214.7797032,52.7116015
215.0849899,52.9285272
215.0203363,52.8828188
215.1281106,52.9589513
215.1783465,52.9943032
215.0007393,52.8689992
215.2504493,53.0448989
215.1329736,52.9624114
215.1149279,52.9497649
214.8297021,52.7474892
215.2463793,53.0422162
215.04284,52.8990045
214.9857197,52.8585991
215.0076892,52.8741782
215.1669513,52.9865783
215.1938251,53.0054652
214.909244,52.8043848
214.8194392,52.7403795
215.0866303,52.9300565
215.0908589,52.9330802
214.7376437,52.6820214
215.0659214,52.9155622
214.8359635,52.752368
214.8221672,52.7425352
214.8293533,52.7476622
214.996046,52.8660705
215.114206,52.9497075
215.1590494,52.9813038
214.9000118,52.7980944
214.9444518,52.829708
215.1831129,52.9982985
215.0264169,52.8878353
214.8495885,52.7622393
214.9691762,52.8472681
215.099713,52.9396098
215.0676459,52.9170327
214.80822,52.7328008
214.9042076,52.8012255
215.1868378,53.0010438
215.1158226,52.9510853
215.2008497,53.0108825
214.7597039,52.6982201
215.1422586,52.9697639
215.0408733,52.8982802
214.8358667,52.7527129
215.119593,52.953937
215.2426057,53.0403822
214.8647522,52.7734685
215.0370262,52.8957675
215.1201473,52.9544218
214.9737059,52.8509592
215.0136376,52.8792598
214.7461431,52.6888012
214.8577094,52.7685604
215.1779487,52.9952225
214.779149,52.7125802
215.0869494,52.9312023
214.8597245,52.7701212
214.8781821,52.7832978
214.8524714,52.7649868
214.8470879,52.7611428
215.0612392,52.9131283
214.934858,52.8236066
214.8560715,52.7675499
214.9164744,52.8105885
215.1779657,52.9954216
214.746205,52.689116
215.2256298,53.0289132
215.2328159,53.033964
215.1911482,53.0047528
214.7624928,52.7008529
215.1904462,53.004296
215.2320656,53.0335003
215.2070472,53.0160018
214.9590676,52.8410019
214.8930531,52.7941248
215.2461989,53.0434892
215.0682439,52.9183281
215.2663953,53.0576493
214.8901311,52.7920613
214.8643985,52.773741
215.0680761,52.9182395
215.0900738,52.9337812
214.9835007,52.8584344
215.1664198,52.9875656
214.9226872,52.8152947
215.1726205,52.991969
215.2047969,53.0145702
215.2314716,53.033311
214.9340102,52.8233989
214.885067,52.7886215
215.2027526,53.0131947
214.8093825,52.7346855
214.9870036,52.8608079
215.1496866,52.9759533
215.1605842,52.9836297
214.9962993,52.8676998
215.1954907,53.008178
215.1005526,52.9413583
214.8019021,52.7294199
214.9758432,52.8532495
215.2181776,53.0242073
214.9112574,52.8074776
214.8794446,52.7848741
215.1631039,52.9855833
215.0754507,52.923848
215.1611797,52.9842652
215.1148387,52.9516489
214.9981971,52.8692583
215.1666484,52.9881237
214.8014287,52.7292651
214.9287088,52.8199975
215.1707247,52.9910769
215.2302166,53.0328548
214.9032635,52.801976
215.0698658,52.920077
214.8286685,52.748854
215.0431757,52.9012563
215.0250186,52.888416
214.9522634,52.8368782
214.7809652,52.7148389
215.1896293,53.0045446
215.1747484,52.9940844
215.2243669,53.0289619
215.2417735,53.0411676
214.9910641,52.8645412
214.7681321,52.7057898
215.1019535,52.9429379
215.2220564,53.02741
215.2727341,53.0629202
215.271687,53.0621874
215.2670512,53.0589479
215.1421315,52.971321
214.8844545,52.7889658
214.7811759,52.7152655
215.1651647,52.987562
215.0439606,52.9021338
215.0066028,52.8757366
215.2701554,53.0612843
214.8528678,52.7665303
214.7738455,52.710121
214.7531947,52.6952112
215.0462298,52.9038522
214.8466503,52.7622044
214.7521194,52.6946471
215.191152,53.0060068
215.1999311,53.0121717
214.7841218,52.7175686
214.9630327,52.8450233
214.7813658,52.715643
215.0730087,52.9229634
215.1403263,52.9704151
214.7844428,52.7179396
215.1577231,52.9826779
215.2234634,53.0288728
215.1230465,52.9583162
215.101564,52.9432019
215.1872571,53.0035073
215.0564174,52.911416
214.8658116,52.7762122
215.2738094,53.0643192
215.1396052,52.9701263
215.2513121,53.0485847
215.0185431,52.8847209
215.0719657,52.9224816
215.265337,53.0584642
215.0124998,52.8805046
214.7913091,52.7231785
214.7799474,52.7150909
215.0657166,52.9181947
214.9820719,52.8590201
215.0025834,52.8736007
215.1296968,52.9633856
214.9791498,52.8570461
215.1109937,52.9502702
214.9011852,52.8017142
215.026894,52.8909612
